#	class	buying	maint	doors	persons	lug_boot	safety
210	2	1	4	2	1	3	1
211	2	1	4	2	1	2	2
212	2	1	4	2	1	2	3
213	2	1	4	2	1	2	1
214	2	1	4	2	1	1	2
215	2	1	4	2	1	1	3
216	2	1	4	2	1	1	1
217	2	1	4	2	2	3	2
218	2	1	4	2	2	3	3
219	2	1	4	2	2	3	1
220	2	1	4	2	2	2	2
221	2	1	4	2	2	2	3
222	2	1	4	2	2	2	1
223	2	1	4	2	2	1	2
224	2	1	4	2	2	1	3
225	2	1	4	2	2	1	1
226	2	1	4	2	3	3	2
227	2	1	4	2	3	3	3
228	2	1	4	2	3	3	1
229	2	1	4	2	3	2	2
230	2	1	4	2	3	2	3
231	2	1	4	2	3	2	1
232	2	1	4	2	3	1	2
233	2	1	4	2	3	1	3
234	2	1	4	2	3	1	1
235	2	1	4	3	1	3	2
236	2	1	4	3	1	3	3
237	2	1	4	3	1	3	1
238	2	1	4	3	1	2	2
239	2	1	4	3	1	2	3
240	2	1	4	3	1	2	1
241	2	1	4	3	1	1	2
242	2	1	4	3	1	1	3
243	2	1	4	3	1	1	1
244	2	1	4	3	2	3	2
245	2	1	4	3	2	3	3
246	2	1	4	3	2	3	1
247	2	1	4	3	2	2	2
248	2	1	4	3	2	2	3
249	2	1	4	3	2	2	1
250	2	1	4	3	2	1	2
251	2	1	4	3	2	1	3
252	2	1	4	3	2	1	1
253	2	1	4	3	3	3	2
254	2	1	4	3	3	3	3
255	2	1	4	3	3	3	1
256	2	1	4	3	3	2	2
257	2	1	4	3	3	2	3
258	2	1	4	3	3	2	1
259	2	1	4	3	3	1	2
260	2	1	4	3	3	1	3
261	2	1	4	3	3	1	1
262	2	1	4	4	1	3	2
263	2	1	4	4	1	3	3
264	2	1	4	4	1	3	1
265	2	1	4	4	1	2	2
266	2	1	4	4	1	2	3
267	2	1	4	4	1	2	1
268	2	1	4	4	1	1	2
269	2	1	4	4	1	1	3
270	2	1	4	4	1	1	1
271	2	1	4	4	2	3	2
272	2	1	4	4	2	3	3
273	2	1	4	4	2	3	1
274	2	1	4	4	2	2	2
275	2	1	4	4	2	2	3
276	2	1	4	4	2	2	1
277	2	1	4	4	2	1	2
278	2	1	4	4	2	1	3
279	2	1	4	4	2	1	1
280	2	1	4	4	3	3	2
281	2	1	4	4	3	3	3
282	2	1	4	4	3	3	1
283	2	1	4	4	3	2	2
284	2	1	4	4	3	2	3
285	2	1	4	4	3	2	1
286	2	1	4	4	3	1	2
287	2	1	4	4	3	1	3
288	2	1	4	4	3	1	1
289	2	1	1	1	1	3	2
290	2	1	1	1	1	3	3
291	2	1	1	1	1	3	1
292	2	1	1	1	1	2	2
293	2	1	1	1	1	2	3
294	2	1	1	1	1	2	1
295	2	1	1	1	1	1	2
296	2	1	1	1	1	1	3
297	2	1	1	1	1	1	1
298	2	1	1	1	2	3	2
299	2	1	1	1	2	3	3
300	1	1	1	1	2	3	1
301	2	1	1	1	2	2	2
302	2	1	1	1	2	2	3
303	1	1	1	1	2	2	1
304	2	1	1	1	2	1	2
305	1	1	1	1	2	1	3
306	1	1	1	1	2	1	1
307	2	1	1	1	3	3	2
308	2	1	1	1	3	3	3
309	2	1	1	1	3	3	1
310	2	1	1	1	3	2	2
311	2	1	1	1	3	2	3
312	1	1	1	1	3	2	1
313	2	1	1	1	3	1	2
314	1	1	1	1	3	1	3
315	1	1	1	1	3	1	1
316	2	1	1	2	1	3	2
317	2	1	1	2	1	3	3
318	2	1	1	2	1	3	1
319	2	1	1	2	1	2	2
320	2	1	1	2	1	2	3
321	2	1	1	2	1	2	1
322	2	1	1	2	1	1	2
323	2	1	1	2	1	1	3
324	2	1	1	2	1	1	1
325	2	1	1	2	2	3	2
326	2	1	1	2	2	3	3
327	1	1	1	2	2	3	1
328	2	1	1	2	2	2	2
329	2	1	1	2	2	2	3
330	1	1	1	2	2	2	1
331	2	1	1	2	2	1	2
332	1	1	1	2	2	1	3
333	1	1	1	2	2	1	1
334	2	1	1	2	3	3	2
335	2	1	1	2	3	3	3
336	1	1	1	2	3	3	1
337	2	1	1	2	3	2	2
338	1	1	1	2	3	2	3
339	1	1	1	2	3	2	1
340	2	1	1	2	3	1	2
341	1	1	1	2	3	1	3
342	1	1	1	2	3	1	1
343	2	1	1	3	1	3	2
344	2	1	1	3	1	3	3
345	2	1	1	3	1	3	1
346	2	1	1	3	1	2	2
347	2	1	1	3	1	2	3
348	2	1	1	3	1	2	1
349	2	1	1	3	1	1	2
350	2	1	1	3	1	1	3
351	2	1	1	3	1	1	1
352	2	1	1	3	2	3	2
353	2	1	1	3	2	3	3
354	1	1	1	3	2	3	1
355	2	1	1	3	2	2	2
356	1	1	1	3	2	2	3
357	1	1	1	3	2	2	1
358	2	1	1	3	2	1	2
359	1	1	1	3	2	1	3
360	1	1	1	3	2	1	1
361	2	1	1	3	3	3	2
362	2	1	1	3	3	3	3
363	1	1	1	3	3	3	1
364	2	1	1	3	3	2	2
365	1	1	1	3	3	2	3
366	1	1	1	3	3	2	1
367	2	1	1	3	3	1	2
368	1	1	1	3	3	1	3
369	1	1	1	3	3	1	1
370	2	1	1	4	1	3	2
371	2	1	1	4	1	3	3
372	2	1	1	4	1	3	1
373	2	1	1	4	1	2	2
374	2	1	1	4	1	2	3
375	2	1	1	4	1	2	1
376	2	1	1	4	1	1	2
377	2	1	1	4	1	1	3
378	2	1	1	4	1	1	1
379	2	1	1	4	2	3	2
380	2	1	1	4	2	3	3
381	1	1	1	4	2	3	1
382	2	1	1	4	2	2	2
383	1	1	1	4	2	2	3
384	1	1	1	4	2	2	1
385	2	1	1	4	2	1	2
386	1	1	1	4	2	1	3
387	1	1	1	4	2	1	1
388	2	1	1	4	3	3	2
389	2	1	1	4	3	3	3
390	1	1	1	4	3	3	1
391	2	1	1	4	3	2	2
392	1	1	1	4	3	2	3
393	1	1	1	4	3	2	1
394	2	1	1	4	3	1	2
395	1	1	1	4	3	1	3
396	1	1	1	4	3	1	1
397	2	1	3	1	1	3	2
398	2	1	3	1	1	3	3
399	2	1	3	1	1	3	1
400	2	1	3	1	1	2	2
401	2	1	3	1	1	2	3
402	2	1	3	1	1	2	1
403	2	1	3	1	1	1	2
404	2	1	3	1	1	1	3
405	2	1	3	1	1	1	1
406	2	1	3	1	2	3	2
407	2	1	3	1	2	3	3
408	1	1	3	1	2	3	1
409	2	1	3	1	2	2	2
410	2	1	3	1	2	2	3
411	1	1	3	1	2	2	1
412	2	1	3	1	2	1	2
413	1	1	3	1	2	1	3
414	1	1	3	1	2	1	1
415	2	1	3	1	3	3	2
416	2	1	3	1	3	3	3
417	2	1	3	1	3	3	1
418	2	1	3	1	3	2	2
419	2	1	3	1	3	2	3
420	1	1	3	1	3	2	1
421	2	1	3	1	3	1	2
422	1	1	3	1	3	1	3
423	1	1	3	1	3	1	1
424	2	1	3	2	1	3	2
425	2	1	3	2	1	3	3
426	2	1	3	2	1	3	1
427	2	1	3	2	1	2	2
428	2	1	3	2	1	2	3
429	2	1	3	2	1	2	1
430	2	1	3	2	1	1	2
431	2	1	3	2	1	1	3
432	2	1	3	2	1	1	1
433	2	1	3	2	2	3	2
434	2	1	3	2	2	3	3
435	1	1	3	2	2	3	1
436	2	1	3	2	2	2	2
437	2	1	3	2	2	2	3
438	1	1	3	2	2	2	1
439	2	1	3	2	2	1	2
440	1	1	3	2	2	1	3
441	1	1	3	2	2	1	1
442	2	1	3	2	3	3	2
443	2	1	3	2	3	3	3
444	1	1	3	2	3	3	1
445	2	1	3	2	3	2	2
446	1	1	3	2	3	2	3
447	1	1	3	2	3	2	1
448	2	1	3	2	3	1	2
449	1	1	3	2	3	1	3
450	1	1	3	2	3	1	1
451	2	1	3	3	1	3	2
452	2	1	3	3	1	3	3
453	2	1	3	3	1	3	1
454	2	1	3	3	1	2	2
455	2	1	3	3	1	2	3
456	2	1	3	3	1	2	1
457	2	1	3	3	1	1	2
458	2	1	3	3	1	1	3
459	2	1	3	3	1	1	1
460	2	1	3	3	2	3	2
461	2	1	3	3	2	3	3
462	1	1	3	3	2	3	1
463	2	1	3	3	2	2	2
464	1	1	3	3	2	2	3
465	1	1	3	3	2	2	1
466	2	1	3	3	2	1	2
467	1	1	3	3	2	1	3
468	1	1	3	3	2	1	1
469	2	1	3	3	3	3	2
470	2	1	3	3	3	3	3
471	1	1	3	3	3	3	1
472	2	1	3	3	3	2	2
473	1	1	3	3	3	2	3
474	1	1	3	3	3	2	1
475	2	1	3	3	3	1	2
476	1	1	3	3	3	1	3
477	1	1	3	3	3	1	1
478	2	1	3	4	1	3	2
479	2	1	3	4	1	3	3
480	2	1	3	4	1	3	1
481	2	1	3	4	1	2	2
482	2	1	3	4	1	2	3
483	2	1	3	4	1	2	1
484	2	1	3	4	1	1	2
485	2	1	3	4	1	1	3
486	2	1	3	4	1	1	1
487	2	1	3	4	2	3	2
488	2	1	3	4	2	3	3
489	1	1	3	4	2	3	1
490	2	1	3	4	2	2	2
491	1	1	3	4	2	2	3
492	1	1	3	4	2	2	1
493	2	1	3	4	2	1	2
494	1	1	3	4	2	1	3
495	1	1	3	4	2	1	1
496	2	1	3	4	3	3	2
497	2	1	3	4	3	3	3
498	1	1	3	4	3	3	1
499	2	1	3	4	3	2	2
500	1	1	3	4	3	2	3
501	1	1	3	4	3	2	1
502	2	1	3	4	3	1	2
503	1	1	3	4	3	1	3
504	1	1	3	4	3	1	1
505	2	1	2	1	1	3	2
506	2	1	2	1	1	3	3
507	2	1	2	1	1	3	1
508	2	1	2	1	1	2	2
509	2	1	2	1	1	2	3
510	2	1	2	1	1	2	1
511	2	1	2	1	1	1	2
512	2	1	2	1	1	1	3
513	2	1	2	1	1	1	1
514	2	1	2	1	2	3	2
515	2	1	2	1	2	3	3
516	1	1	2	1	2	3	1
517	2	1	2	1	2	2	2
518	2	1	2	1	2	2	3
519	1	1	2	1	2	2	1
520	2	1	2	1	2	1	2
521	1	1	2	1	2	1	3
522	1	1	2	1	2	1	1
523	2	1	2	1	3	3	2
524	2	1	2	1	3	3	3
525	2	1	2	1	3	3	1
526	2	1	2	1	3	2	2
527	2	1	2	1	3	2	3
528	1	1	2	1	3	2	1
529	2	1	2	1	3	1	2
530	1	1	2	1	3	1	3
531	1	1	2	1	3	1	1
532	2	1	2	2	1	3	2
533	2	1	2	2	1	3	3
534	2	1	2	2	1	3	1
535	2	1	2	2	1	2	2
536	2	1	2	2	1	2	3
537	2	1	2	2	1	2	1
538	2	1	2	2	1	1	2
539	2	1	2	2	1	1	3
540	2	1	2	2	1	1	1
541	2	1	2	2	2	3	2
542	2	1	2	2	2	3	3
543	1	1	2	2	2	3	1
544	2	1	2	2	2	2	2
545	2	1	2	2	2	2	3
546	1	1	2	2	2	2	1
547	2	1	2	2	2	1	2
548	1	1	2	2	2	1	3
549	1	1	2	2	2	1	1
550	2	1	2	2	3	3	2
551	2	1	2	2	3	3	3
552	1	1	2	2	3	3	1
553	2	1	2	2	3	2	2
554	1	1	2	2	3	2	3
555	1	1	2	2	3	2	1
556	2	1	2	2	3	1	2
557	1	1	2	2	3	1	3
558	1	1	2	2	3	1	1
559	2	1	2	3	1	3	2
560	2	1	2	3	1	3	3
561	2	1	2	3	1	3	1
562	2	1	2	3	1	2	2
563	2	1	2	3	1	2	3
564	2	1	2	3	1	2	1
565	2	1	2	3	1	1	2
566	2	1	2	3	1	1	3
567	2	1	2	3	1	1	1
568	2	1	2	3	2	3	2
569	2	1	2	3	2	3	3
570	1	1	2	3	2	3	1
571	2	1	2	3	2	2	2
572	1	1	2	3	2	2	3
573	1	1	2	3	2	2	1
574	2	1	2	3	2	1	2
575	1	1	2	3	2	1	3
576	1	1	2	3	2	1	1
577	2	1	2	3	3	3	2
578	2	1	2	3	3	3	3
579	1	1	2	3	3	3	1
580	2	1	2	3	3	2	2
581	1	1	2	3	3	2	3
582	1	1	2	3	3	2	1
583	2	1	2	3	3	1	2
584	1	1	2	3	3	1	3
585	1	1	2	3	3	1	1
586	2	1	2	4	1	3	2
587	2	1	2	4	1	3	3
588	2	1	2	4	1	3	1
589	2	1	2	4	1	2	2
590	2	1	2	4	1	2	3
591	2	1	2	4	1	2	1
592	2	1	2	4	1	1	2
593	2	1	2	4	1	1	3
594	2	1	2	4	1	1	1
595	2	1	2	4	2	3	2
596	2	1	2	4	2	3	3
597	1	1	2	4	2	3	1
598	2	1	2	4	2	2	2
599	1	1	2	4	2	2	3
600	1	1	2	4	2	2	1
601	2	1	2	4	2	1	2
602	1	1	2	4	2	1	3
603	1	1	2	4	2	1	1
604	2	1	2	4	3	3	2
605	2	1	2	4	3	3	3
606	1	1	2	4	3	3	1
607	2	1	2	4	3	2	2
608	1	1	2	4	3	2	3
609	1	1	2	4	3	2	1
610	2	1	2	4	3	1	2
611	1	1	2	4	3	1	3
612	1	1	2	4	3	1	1
613	2	3	4	1	1	3	2
614	2	3	4	1	1	3	3
615	2	3	4	1	1	3	1
616	2	3	4	1	1	2	2
617	2	3	4	1	1	2	3
618	2	3	4	1	1	2	1
619	2	3	4	1	1	1	2
620	2	3	4	1	1	1	3
621	2	3	4	1	1	1	1
622	2	3	4	1	2	3	2
623	2	3	4	1	2	3	3
624	1	3	4	1	2	3	1
625	2	3	4	1	2	2	2
626	2	3	4	1	2	2	3
627	1	3	4	1	2	2	1
628	2	3	4	1	2	1	2
629	1	3	4	1	2	1	3
630	1	3	4	1	2	1	1
631	2	3	4	1	3	3	2
632	2	3	4	1	3	3	3
633	2	3	4	1	3	3	1
634	2	3	4	1	3	2	2
635	2	3	4	1	3	2	3
636	1	3	4	1	3	2	1
637	2	3	4	1	3	1	2
638	1	3	4	1	3	1	3
639	1	3	4	1	3	1	1
640	2	3	4	2	1	3	2
641	2	3	4	2	1	3	3
642	2	3	4	2	1	3	1
643	2	3	4	2	1	2	2
644	2	3	4	2	1	2	3
645	2	3	4	2	1	2	1
646	2	3	4	2	1	1	2
647	2	3	4	2	1	1	3
648	2	3	4	2	1	1	1
649	2	3	4	2	2	3	2
650	2	3	4	2	2	3	3
651	1	3	4	2	2	3	1
652	2	3	4	2	2	2	2
653	2	3	4	2	2	2	3
654	1	3	4	2	2	2	1
655	2	3	4	2	2	1	2
656	1	3	4	2	2	1	3
657	1	3	4	2	2	1	1
658	2	3	4	2	3	3	2
659	2	3	4	2	3	3	3
660	1	3	4	2	3	3	1
661	2	3	4	2	3	2	2
662	1	3	4	2	3	2	3
663	1	3	4	2	3	2	1
664	2	3	4	2	3	1	2
665	1	3	4	2	3	1	3
666	1	3	4	2	3	1	1
667	2	3	4	3	1	3	2
668	2	3	4	3	1	3	3
669	2	3	4	3	1	3	1
670	2	3	4	3	1	2	2
671	2	3	4	3	1	2	3
672	2	3	4	3	1	2	1
673	2	3	4	3	1	1	2
674	2	3	4	3	1	1	3
675	2	3	4	3	1	1	1
676	2	3	4	3	2	3	2
677	2	3	4	3	2	3	3
678	1	3	4	3	2	3	1
679	2	3	4	3	2	2	2
680	1	3	4	3	2	2	3
681	1	3	4	3	2	2	1
682	2	3	4	3	2	1	2
683	1	3	4	3	2	1	3
684	1	3	4	3	2	1	1
685	2	3	4	3	3	3	2
686	2	3	4	3	3	3	3
687	1	3	4	3	3	3	1
688	2	3	4	3	3	2	2
689	1	3	4	3	3	2	3
690	1	3	4	3	3	2	1
691	2	3	4	3	3	1	2
692	1	3	4	3	3	1	3
693	1	3	4	3	3	1	1
694	2	3	4	4	1	3	2
695	2	3	4	4	1	3	3
696	2	3	4	4	1	3	1
697	2	3	4	4	1	2	2
698	2	3	4	4	1	2	3
699	2	3	4	4	1	2	1
700	2	3	4	4	1	1	2
701	2	3	4	4	1	1	3
702	2	3	4	4	1	1	1
703	2	3	4	4	2	3	2
704	2	3	4	4	2	3	3
705	1	3	4	4	2	3	1
706	2	3	4	4	2	2	2
707	1	3	4	4	2	2	3
708	1	3	4	4	2	2	1
709	2	3	4	4	2	1	2
710	1	3	4	4	2	1	3
711	1	3	4	4	2	1	1
712	2	3	4	4	3	3	2
713	2	3	4	4	3	3	3
714	1	3	4	4	3	3	1
715	2	3	4	4	3	2	2
716	1	3	4	4	3	2	3
717	1	3	4	4	3	2	1
718	2	3	4	4	3	1	2
719	1	3	4	4	3	1	3
720	1	3	4	4	3	1	1
721	2	3	1	1	1	3	2
722	2	3	1	1	1	3	3
723	2	3	1	1	1	3	1
724	2	3	1	1	1	2	2
725	2	3	1	1	1	2	3
726	2	3	1	1	1	2	1
727	2	3	1	1	1	1	2
728	2	3	1	1	1	1	3
729	2	3	1	1	1	1	1
730	2	3	1	1	2	3	2
731	2	3	1	1	2	3	3
732	1	3	1	1	2	3	1
733	2	3	1	1	2	2	2
734	2	3	1	1	2	2	3
735	1	3	1	1	2	2	1
736	2	3	1	1	2	1	2
737	1	3	1	1	2	1	3
738	1	3	1	1	2	1	1
739	2	3	1	1	3	3	2
740	2	3	1	1	3	3	3
741	2	3	1	1	3	3	1
742	2	3	1	1	3	2	2
743	2	3	1	1	3	2	3
744	1	3	1	1	3	2	1
745	2	3	1	1	3	1	2
746	1	3	1	1	3	1	3
747	1	3	1	1	3	1	1
748	2	3	1	2	1	3	2
749	2	3	1	2	1	3	3
750	2	3	1	2	1	3	1
751	2	3	1	2	1	2	2
752	2	3	1	2	1	2	3
753	2	3	1	2	1	2	1
754	2	3	1	2	1	1	2
755	2	3	1	2	1	1	3
756	2	3	1	2	1	1	1
757	2	3	1	2	2	3	2
758	2	3	1	2	2	3	3
759	1	3	1	2	2	3	1
760	2	3	1	2	2	2	2
761	2	3	1	2	2	2	3
762	1	3	1	2	2	2	1
763	2	3	1	2	2	1	2
764	1	3	1	2	2	1	3
765	1	3	1	2	2	1	1
766	2	3	1	2	3	3	2
767	2	3	1	2	3	3	3
768	1	3	1	2	3	3	1
769	2	3	1	2	3	2	2
770	1	3	1	2	3	2	3
771	1	3	1	2	3	2	1
772	2	3	1	2	3	1	2
773	1	3	1	2	3	1	3
774	1	3	1	2	3	1	1
775	2	3	1	3	1	3	2
776	2	3	1	3	1	3	3
777	2	3	1	3	1	3	1
778	2	3	1	3	1	2	2
779	2	3	1	3	1	2	3
780	2	3	1	3	1	2	1
781	2	3	1	3	1	1	2
782	2	3	1	3	1	1	3
783	2	3	1	3	1	1	1
784	2	3	1	3	2	3	2
785	2	3	1	3	2	3	3
786	1	3	1	3	2	3	1
787	2	3	1	3	2	2	2
788	1	3	1	3	2	2	3
789	1	3	1	3	2	2	1
790	2	3	1	3	2	1	2
791	1	3	1	3	2	1	3
792	1	3	1	3	2	1	1
793	2	3	1	3	3	3	2
794	2	3	1	3	3	3	3
795	1	3	1	3	3	3	1
796	2	3	1	3	3	2	2
797	1	3	1	3	3	2	3
798	1	3	1	3	3	2	1
799	2	3	1	3	3	1	2
800	1	3	1	3	3	1	3
801	1	3	1	3	3	1	1
802	2	3	1	4	1	3	2
803	2	3	1	4	1	3	3
804	2	3	1	4	1	3	1
805	2	3	1	4	1	2	2
806	2	3	1	4	1	2	3
807	2	3	1	4	1	2	1
808	2	3	1	4	1	1	2
809	2	3	1	4	1	1	3
810	2	3	1	4	1	1	1
811	2	3	1	4	2	3	2
812	2	3	1	4	2	3	3
813	1	3	1	4	2	3	1
814	2	3	1	4	2	2	2
815	1	3	1	4	2	2	3
816	1	3	1	4	2	2	1
817	2	3	1	4	2	1	2
818	1	3	1	4	2	1	3
819	1	3	1	4	2	1	1
820	2	3	1	4	3	3	2
821	2	3	1	4	3	3	3
822	1	3	1	4	3	3	1
823	2	3	1	4	3	2	2
824	1	3	1	4	3	2	3
825	1	3	1	4	3	2	1
826	2	3	1	4	3	1	2
827	1	3	1	4	3	1	3
828	1	3	1	4	3	1	1
829	2	3	3	1	1	3	2
830	2	3	3	1	1	3	3
831	2	3	3	1	1	3	1
832	2	3	3	1	1	2	2
833	2	3	3	1	1	2	3
834	2	3	3	1	1	2	1
835	2	3	3	1	1	1	2
836	2	3	3	1	1	1	3
837	2	3	3	1	1	1	1
838	2	3	3	1	2	3	2
839	1	3	3	1	2	3	3
840	1	3	3	1	2	3	1
841	2	3	3	1	2	2	2
842	1	3	3	1	2	2	3
843	1	3	3	1	2	2	1
844	2	3	3	1	2	1	2
845	1	3	3	1	2	1	3
846	1	3	3	1	2	1	1
847	2	3	3	1	3	3	2
848	2	3	3	1	3	3	3
849	2	3	3	1	3	3	1
850	2	3	3	1	3	2	2
851	1	3	3	1	3	2	3
852	1	3	3	1	3	2	1
853	2	3	3	1	3	1	2
854	1	3	3	1	3	1	3
855	1	3	3	1	3	1	1
856	2	3	3	2	1	3	2
857	2	3	3	2	1	3	3
858	2	3	3	2	1	3	1
859	2	3	3	2	1	2	2
860	2	3	3	2	1	2	3
861	2	3	3	2	1	2	1
862	2	3	3	2	1	1	2
863	2	3	3	2	1	1	3
864	2	3	3	2	1	1	1
865	2	3	3	2	2	3	2
866	1	3	3	2	2	3	3
867	1	3	3	2	2	3	1
868	2	3	3	2	2	2	2
869	1	3	3	2	2	2	3
870	1	3	3	2	2	2	1
871	2	3	3	2	2	1	2
